timestamp,l_arm_l_wrist_roll_position,l_arm_l_wrist_roll_temperature,l_arm_l_wrist_roll_goal_position,l_arm_l_wrist_roll_pid,l_arm_l_gripper_position,l_arm_l_gripper_temperature,l_arm_l_gripper_goal_position,l_arm_l_gripper_pid,l_arm_l_wrist_pitch_position,l_arm_l_wrist_pitch_temperature,l_arm_l_wrist_pitch_goal_position,l_arm_l_wrist_pitch_pid,l_arm_l_shoulder_roll_position,l_arm_l_shoulder_roll_temperature,l_arm_l_shoulder_roll_goal_position,l_arm_l_shoulder_roll_pid,l_arm_l_forearm_yaw_position,l_arm_l_forearm_yaw_temperature,l_arm_l_forearm_yaw_goal_position,l_arm_l_forearm_yaw_pid,l_arm_l_arm_yaw_position,l_arm_l_arm_yaw_temperature,l_arm_l_arm_yaw_goal_position,l_arm_l_arm_yaw_pid,l_arm_l_elbow_pitch_position,l_arm_l_elbow_pitch_temperature,l_arm_l_elbow_pitch_goal_position,l_arm_l_elbow_pitch_pid,l_arm_l_shoulder_pitch_position,l_arm_l_shoulder_pitch_temperature,l_arm_l_shoulder_pitch_goal_position,l_arm_l_shoulder_pitch_pid,r_arm_r_shoulder_pitch_position,r_arm_r_shoulder_pitch_temperature,r_arm_r_shoulder_pitch_goal_position,r_arm_r_shoulder_pitch_pid,r_arm_r_elbow_pitch_position,r_arm_r_elbow_pitch_temperature,r_arm_r_elbow_pitch_goal_position,r_arm_r_elbow_pitch_pid,r_arm_r_wrist_roll_position,r_arm_r_wrist_roll_temperature,r_arm_r_wrist_roll_goal_position,r_arm_r_wrist_roll_pid,r_arm_r_shoulder_roll_position,r_arm_r_shoulder_roll_temperature,r_arm_r_shoulder_roll_goal_position,r_arm_r_shoulder_roll_pid,r_arm_r_arm_yaw_position,r_arm_r_arm_yaw_temperature,r_arm_r_arm_yaw_goal_position,r_arm_r_arm_yaw_pid,r_arm_r_wrist_pitch_position,r_arm_r_wrist_pitch_temperature,r_arm_r_wrist_pitch_goal_position,r_arm_r_wrist_pitch_pid,r_arm_r_gripper_position,r_arm_r_gripper_temperature,r_arm_r_gripper_goal_position,r_arm_r_gripper_pid,r_arm_r_forearm_yaw_position,r_arm_r_forearm_yaw_temperature,r_arm_r_forearm_yaw_goal_position,r_arm_r_forearm_yaw_pid
0.0,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.76,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.0,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,40.0,0.0,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.0,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.0,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",-1.18,38.0,-0.0,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.0,"(32.0, 0.0, 0.0)",13.18,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.1010279655456543,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.76,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.01,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.01,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.01,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.01,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-0.92,38.0,-0.01,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.01,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.20154786109924316,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.67,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.04,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.04,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.04,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.35,37.0,-0.04,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-0.48,38.0,-0.04,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.04,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.3019540309906006,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.76,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.14,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.14,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.14,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.14,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",0.13,38.0,-0.14,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.14,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.4023888111114502,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.76,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.33,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,0.33,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.33,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.33,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",0.22,38.0,-0.33,"(32.0, 0.0, 0.0)",-0.18,39.0,-0.33,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.5028061866760254,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.67,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.76,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,40.0,0.76,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.76,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.63,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-0.13,38.0,-0.63,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.63,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.6032485961914062,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.67,42.0,0.0,"(32.0, 0.0, 0.0)",0.39,38.0,1.23,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,40.0,1.23,"(32.0, 0.0, 0.0)",-0.35,37.0,-1.23,"(32.0, 0.0, 0.0)",-1.71,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.53,37.0,-1.23,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,38.0,-1.23,"(32.0, 0.0, 0.0)",-0.35,39.0,-1.23,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.703927755355835,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.76,42.0,0.0,"(32.0, 0.0, 0.0)",0.92,38.0,1.87,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,40.0,1.87,"(32.0, 0.0, 0.0)",-1.05,37.0,-1.87,"(32.0, 0.0, 0.0)",-1.62,38.0,0.0,"(32.0, 0.0, 0.0)",10.24,39.0,0.0,"(32.0, 0.0, 0.0)",-1.05,37.0,-1.87,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",-1.27,38.0,-1.87,"(32.0, 0.0, 0.0)",-0.97,39.0,-1.87,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.8044474124908447,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.67,42.0,0.0,"(32.0, 0.0, 0.0)",1.89,38.0,2.67,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",1.76,40.0,2.67,"(32.0, 0.0, 0.0)",-1.76,37.0,-2.67,"(32.0, 0.0, 0.0)",-1.54,38.0,0.0,"(32.0, 0.0, 0.0)",10.24,39.0,0.0,"(32.0, 0.0, 0.0)",-1.76,37.0,-2.67,"(32.0, 0.0, 0.0)",21.09,42.0,0.0,"(32.0, 0.0, 0.0)",-1.54,38.0,-2.67,"(32.0, 0.0, 0.0)",-1.67,39.0,-2.67,"(32.0, 0.0, 0.0)",13.18,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
0.9049656391143799,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.76,42.0,0.0,"(32.0, 0.0, 0.0)",2.68,38.0,3.63,"(32.0, 0.0, 0.0)",0.53,42.0,0.0,"(32.0, 0.0, 0.0)",2.55,40.0,3.63,"(32.0, 0.0, 0.0)",-2.55,37.0,-3.63,"(32.0, 0.0, 0.0)",-1.62,38.0,0.0,"(32.0, 0.0, 0.0)",10.33,39.0,0.0,"(32.0, 0.0, 0.0)",-2.55,37.0,-3.63,"(32.0, 0.0, 0.0)",21.01,42.0,0.0,"(32.0, 0.0, 0.0)",-2.15,38.0,-3.63,"(32.0, 0.0, 0.0)",-2.46,39.0,-3.63,"(32.0, 0.0, 0.0)",13.1,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-1.23,42.0,0.0,"(32.0, 0.0, 0.0)"
