timestamp,l_arm_l_wrist_roll_position,l_arm_l_wrist_roll_temperature,l_arm_l_wrist_roll_goal_position,l_arm_l_wrist_roll_pid,l_arm_l_gripper_position,l_arm_l_gripper_temperature,l_arm_l_gripper_goal_position,l_arm_l_gripper_pid,l_arm_l_wrist_pitch_position,l_arm_l_wrist_pitch_temperature,l_arm_l_wrist_pitch_goal_position,l_arm_l_wrist_pitch_pid,l_arm_l_shoulder_roll_position,l_arm_l_shoulder_roll_temperature,l_arm_l_shoulder_roll_goal_position,l_arm_l_shoulder_roll_pid,l_arm_l_forearm_yaw_position,l_arm_l_forearm_yaw_temperature,l_arm_l_forearm_yaw_goal_position,l_arm_l_forearm_yaw_pid,l_arm_l_arm_yaw_position,l_arm_l_arm_yaw_temperature,l_arm_l_arm_yaw_goal_position,l_arm_l_arm_yaw_pid,l_arm_l_elbow_pitch_position,l_arm_l_elbow_pitch_temperature,l_arm_l_elbow_pitch_goal_position,l_arm_l_elbow_pitch_pid,l_arm_l_shoulder_pitch_position,l_arm_l_shoulder_pitch_temperature,l_arm_l_shoulder_pitch_goal_position,l_arm_l_shoulder_pitch_pid,r_arm_r_shoulder_pitch_position,r_arm_r_shoulder_pitch_temperature,r_arm_r_shoulder_pitch_goal_position,r_arm_r_shoulder_pitch_pid,r_arm_r_elbow_pitch_position,r_arm_r_elbow_pitch_temperature,r_arm_r_elbow_pitch_goal_position,r_arm_r_elbow_pitch_pid,r_arm_r_wrist_roll_position,r_arm_r_wrist_roll_temperature,r_arm_r_wrist_roll_goal_position,r_arm_r_wrist_roll_pid,r_arm_r_shoulder_roll_position,r_arm_r_shoulder_roll_temperature,r_arm_r_shoulder_roll_goal_position,r_arm_r_shoulder_roll_pid,r_arm_r_arm_yaw_position,r_arm_r_arm_yaw_temperature,r_arm_r_arm_yaw_goal_position,r_arm_r_arm_yaw_pid,r_arm_r_wrist_pitch_position,r_arm_r_wrist_pitch_temperature,r_arm_r_wrist_pitch_goal_position,r_arm_r_wrist_pitch_pid,r_arm_r_gripper_position,r_arm_r_gripper_temperature,r_arm_r_gripper_goal_position,r_arm_r_gripper_pid,r_arm_r_forearm_yaw_position,r_arm_r_forearm_yaw_temperature,r_arm_r_forearm_yaw_goal_position,r_arm_r_forearm_yaw_pid
0.0,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.22,37.0,0.0,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,39.0,0.0,"(32.0, 0.0, 0.0)",-0.18,37.0,-0.0,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-0.0,"(32.0, 0.0, 0.0)",20.39,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-0.0,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.0,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.1015167236328125,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,0.0,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,39.0,0.0,"(32.0, 0.0, 0.0)",-0.18,37.0,-0.0,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-0.0,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-0.0,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.0,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.20203757286071777,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,0.04,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,39.0,0.04,"(32.0, 0.0, 0.0)",-0.18,37.0,-0.04,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-0.04,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-0.04,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.04,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.30255746841430664,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,0.16,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,39.0,0.16,"(32.0, 0.0, 0.0)",-0.18,37.0,-0.16,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.71,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-0.16,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.75,37.0,-0.16,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.16,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.4030742645263672,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,0.37,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,39.0,0.37,"(32.0, 0.0, 0.0)",-0.18,37.0,-0.37,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-0.37,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-0.37,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.37,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.5035946369171143,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,0.69,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,39.0,0.69,"(32.0, 0.0, 0.0)",-0.18,37.0,-0.69,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.71,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-0.69,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-0.69,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.69,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.6041162014007568,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,1.15,"(32.0, 0.0, 0.0)",0.18,42.0,0.0,"(32.0, 0.0, 0.0)",1.05,39.0,1.15,"(32.0, 0.0, 0.0)",-0.35,37.0,-1.15,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-1.15,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-1.15,"(32.0, 0.0, 0.0)",-0.26,39.0,-1.15,"(32.0, 0.0, 0.0)",12.83,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.7046365737915039,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,1.76,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,39.0,1.76,"(32.0, 0.0, 0.0)",-1.05,37.0,-1.76,"(32.0, 0.0, 0.0)",-1.18,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-1.76,"(32.0, 0.0, 0.0)",20.39,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-1.76,"(32.0, 0.0, 0.0)",-1.05,39.0,-1.76,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.805652379989624,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,2.83,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.58,39.0,2.83,"(32.0, 0.0, 0.0)",-1.76,37.0,-2.83,"(32.0, 0.0, 0.0)",-1.27,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-2.83,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-2.83,"(32.0, 0.0, 0.0)",-1.67,39.0,-2.83,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
0.9065046310424805,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,3.83,"(32.0, 0.0, 0.0)",0.18,42.0,0.0,"(32.0, 0.0, 0.0)",2.55,39.0,3.83,"(32.0, 0.0, 0.0)",-2.64,37.0,-3.83,"(32.0, 0.0, 0.0)",-1.18,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-3.83,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-3.83,"(32.0, 0.0, 0.0)",-2.46,39.0,-3.83,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.0070245265960693,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,5.03,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",3.43,39.0,5.03,"(32.0, 0.0, 0.0)",-3.6,37.0,-5.03,"(32.0, 0.0, 0.0)",-1.18,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-5.03,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-5.03,"(32.0, 0.0, 0.0)",-3.6,39.0,-5.03,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.1075451374053955,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,6.42,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",4.83,39.0,6.42,"(32.0, 0.0, 0.0)",-5.01,37.0,-6.42,"(32.0, 0.0, 0.0)",-1.01,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-6.42,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-6.42,"(32.0, 0.0, 0.0)",-4.83,39.0,-6.42,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.2080659866333008,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.31,37.0,7.99,"(32.0, 0.0, 0.0)",0.18,42.0,0.0,"(32.0, 0.0, 0.0)",6.42,39.0,7.99,"(32.0, 0.0, 0.0)",-6.59,37.0,-7.99,"(32.0, 0.0, 0.0)",-0.92,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-7.99,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-7.99,"(32.0, 0.0, 0.0)",-6.59,39.0,-7.99,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.3090779781341553,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.22,37.0,10.35,"(32.0, 0.0, 0.0)",0.18,42.0,0.0,"(32.0, 0.0, 0.0)",8.17,39.0,10.35,"(32.0, 0.0, 0.0)",-8.26,37.0,-10.35,"(32.0, 0.0, 0.0)",-0.92,38.0,0.0,"(32.0, 0.0, 0.0)",9.71,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-9.76,"(32.0, 0.0, 0.0)",20.39,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-9.76,"(32.0, 0.0, 0.0)",-8.53,39.0,-9.76,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.4099647998809814,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.22,37.0,12.35,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",9.93,39.0,12.35,"(32.0, 0.0, 0.0)",-10.02,37.0,-12.35,"(32.0, 0.0, 0.0)",-0.92,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-12.35,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-12.35,"(32.0, 0.0, 0.0)",-10.28,39.0,-12.35,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.5104825496673584,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",0.13,37.0,14.53,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",12.48,39.0,14.53,"(32.0, 0.0, 0.0)",-12.3,37.0,-14.53,"(32.0, 0.0, 0.0)",-0.83,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-14.53,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-14.53,"(32.0, 0.0, 0.0)",-12.66,39.0,-14.53,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
1.6114966869354248,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,43.0,0.0,"(32.0, 0.0, 0.0)",-0.13,37.0,16.88,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",14.59,39.0,16.88,"(32.0, 0.0, 0.0)",-14.5,37.0,-16.88,"(32.0, 0.0, 0.0)",-0.83,38.0,0.0,"(32.0, 0.0, 0.0)",9.63,39.0,0.0,"(32.0, 0.0, 0.0)",1.85,37.0,-16.88,"(32.0, 0.0, 0.0)",20.3,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-16.88,"(32.0, 0.0, 0.0)",-14.77,39.0,-16.88,"(32.0, 0.0, 0.0)",12.83,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.79,42.0,0.0,"(32.0, 0.0, 0.0)"
