timestamp,l_arm_l_wrist_roll_position,l_arm_l_wrist_roll_temperature,l_arm_l_wrist_roll_goal_position,l_arm_l_wrist_roll_pid,l_arm_l_gripper_position,l_arm_l_gripper_temperature,l_arm_l_gripper_goal_position,l_arm_l_gripper_pid,l_arm_l_wrist_pitch_position,l_arm_l_wrist_pitch_temperature,l_arm_l_wrist_pitch_goal_position,l_arm_l_wrist_pitch_pid,l_arm_l_shoulder_roll_position,l_arm_l_shoulder_roll_temperature,l_arm_l_shoulder_roll_goal_position,l_arm_l_shoulder_roll_pid,l_arm_l_forearm_yaw_position,l_arm_l_forearm_yaw_temperature,l_arm_l_forearm_yaw_goal_position,l_arm_l_forearm_yaw_pid,l_arm_l_arm_yaw_position,l_arm_l_arm_yaw_temperature,l_arm_l_arm_yaw_goal_position,l_arm_l_arm_yaw_pid,l_arm_l_elbow_pitch_position,l_arm_l_elbow_pitch_temperature,l_arm_l_elbow_pitch_goal_position,l_arm_l_elbow_pitch_pid,l_arm_l_shoulder_pitch_position,l_arm_l_shoulder_pitch_temperature,l_arm_l_shoulder_pitch_goal_position,l_arm_l_shoulder_pitch_pid,r_arm_r_shoulder_pitch_position,r_arm_r_shoulder_pitch_temperature,r_arm_r_shoulder_pitch_goal_position,r_arm_r_shoulder_pitch_pid,r_arm_r_elbow_pitch_position,r_arm_r_elbow_pitch_temperature,r_arm_r_elbow_pitch_goal_position,r_arm_r_elbow_pitch_pid,r_arm_r_wrist_roll_position,r_arm_r_wrist_roll_temperature,r_arm_r_wrist_roll_goal_position,r_arm_r_wrist_roll_pid,r_arm_r_shoulder_roll_position,r_arm_r_shoulder_roll_temperature,r_arm_r_shoulder_roll_goal_position,r_arm_r_shoulder_roll_pid,r_arm_r_arm_yaw_position,r_arm_r_arm_yaw_temperature,r_arm_r_arm_yaw_goal_position,r_arm_r_arm_yaw_pid,r_arm_r_wrist_pitch_position,r_arm_r_wrist_pitch_temperature,r_arm_r_wrist_pitch_goal_position,r_arm_r_wrist_pitch_pid,r_arm_r_gripper_position,r_arm_r_gripper_temperature,r_arm_r_gripper_goal_position,r_arm_r_gripper_pid,r_arm_r_forearm_yaw_position,r_arm_r_forearm_yaw_temperature,r_arm_r_forearm_yaw_goal_position,r_arm_r_forearm_yaw_pid
0.0,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.0,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,39.0,0.0,"(32.0, 0.0, 0.0)",3.16,37.0,-0.0,"(32.0, 0.0, 0.0)",-3.47,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.53,37.0,-0.0,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.75,37.0,-0.0,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.0,"(32.0, 0.0, 0.0)",12.66,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.10100483894348145,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.0,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.23,39.0,0.0,"(32.0, 0.0, 0.0)",0.53,37.0,-0.0,"(32.0, 0.0, 0.0)",-2.77,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.0,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.57,37.0,-0.0,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.0,"(32.0, 0.0, 0.0)",12.66,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.20144152641296387,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.04,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,39.0,0.04,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.04,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.04,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.39,37.0,-0.04,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.04,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.30183887481689453,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.14,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,39.0,0.14,"(32.0, 0.0, 0.0)",-0.09,37.0,-0.14,"(32.0, 0.0, 0.0)",-3.65,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.14,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.22,37.0,-0.14,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.14,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.40228939056396484,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.33,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,39.0,0.33,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.33,"(32.0, 0.0, 0.0)",-3.65,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.33,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.22,37.0,-0.33,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.33,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.502709150314331,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.31,38.0,0.76,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,39.0,0.76,"(32.0, 0.0, 0.0)",-0.0,37.0,-0.76,"(32.0, 0.0, 0.0)",-3.29,38.0,0.0,"(32.0, 0.0, 0.0)",10.07,39.0,0.0,"(32.0, 0.0, 0.0)",-0.26,37.0,-0.63,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.31,37.0,-0.63,"(32.0, 0.0, 0.0)",-0.26,39.0,-0.63,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.6036043167114258,-1.23,41.0,0.0,"(32.0, 0.0, 0.0)",-14.85,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.39,38.0,1.24,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.14,39.0,1.24,"(32.0, 0.0, 0.0)",-0.09,37.0,-1.24,"(32.0, 0.0, 0.0)",-3.12,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.53,37.0,-1.24,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.48,37.0,-1.24,"(32.0, 0.0, 0.0)",-0.35,39.0,-1.24,"(32.0, 0.0, 0.0)",12.66,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.7041211128234863,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",0.83,38.0,1.88,"(32.0, 0.0, 0.0)",0.26,42.0,0.0,"(32.0, 0.0, 0.0)",1.32,39.0,1.88,"(32.0, 0.0, 0.0)",-0.88,37.0,-1.88,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-0.97,37.0,-1.88,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-0.83,37.0,-1.88,"(32.0, 0.0, 0.0)",-0.88,39.0,-1.88,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.8046441078186035,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",1.8,38.0,2.7,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",1.67,39.0,2.7,"(32.0, 0.0, 0.0)",-1.76,37.0,-2.7,"(32.0, 0.0, 0.0)",-3.29,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-1.76,37.0,-2.7,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-1.54,37.0,-2.7,"(32.0, 0.0, 0.0)",-1.67,39.0,-2.7,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.21,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
0.9057090282440186,-1.32,41.0,0.0,"(32.0, 0.0, 0.0)",-14.81,43.0,-14.85,"(32.0, 0.0, 0.0)",1.32,42.0,0.0,"(32.0, 0.0, 0.0)",2.77,38.0,3.69,"(32.0, 0.0, 0.0)",0.35,42.0,0.0,"(32.0, 0.0, 0.0)",2.72,39.0,3.69,"(32.0, 0.0, 0.0)",-2.55,37.0,-3.69,"(32.0, 0.0, 0.0)",-3.21,38.0,0.0,"(32.0, 0.0, 0.0)",10.15,39.0,0.0,"(32.0, 0.0, 0.0)",-2.64,37.0,-3.69,"(32.0, 0.0, 0.0)",20.57,42.0,0.0,"(32.0, 0.0, 0.0)",-2.33,37.0,-3.69,"(32.0, 0.0, 0.0)",-2.55,39.0,-3.69,"(32.0, 0.0, 0.0)",12.74,43.0,0.0,"(32.0, 0.0, 0.0)",-11.25,37.0,-11.25,"(32.0, 0.0, 0.0)",-0.97,42.0,0.0,"(32.0, 0.0, 0.0)"
