Time Step,hand_target_x,hand_actual_x,hand_target_y,hand_actual_y,hand_target_z,hand_actual_z
47,0.4043333274511762,0.37866860675589686,0.2979894794662606,0.2890772244911418,-0.33461798361482464,-0.42735965003600884
48,0.40594515238630635,0.37866860675589686,0.2987126404283105,0.2890772244911418,-0.3197501848933225,-0.42735965003600884
49,0.40621023136359,0.3908608197986727,0.29948838979395354,0.28976879267937555,-0.30555382707512196,-0.3942139480434712
50,0.4067612764550145,0.3931771286166393,0.3001536368414676,0.28554206392188697,-0.29231550989815747,-0.37572089999861136
51,0.40660111295671975,0.3948960463753781,0.30075510346713064,0.28134300159273046,-0.27976153890570793,-0.35746448966237454
52,0.4059631044585451,0.39740588132550575,0.30157055982576586,0.28895208893145485,-0.266990417724476,-0.3311310142739178
53,0.4044489147194336,0.4005535966894476,0.30258590081874026,0.2960348109622225,-0.2546088500198041,-0.31285574542799105
54,0.40238690865770416,0.4005535966894476,0.30464736939216747,0.2960348109622225,-0.2423909829935746,-0.31285574542799105
55,0.4007685308837256,0.40117672080484024,0.3082312252677437,0.2954415268807565,-0.23065875324526022,-0.30753561447420535
56,0.40025025694974214,0.40116710524230875,0.3123888163513123,0.29330204781625563,-0.21996005778320366,-0.2960670107047795
57,0.39794511787546677,0.401658709439352,0.31771757103963827,0.29550478244639516,-0.20975915685467847,-0.26864061711373693
58,0.3951668572998749,0.40065693591964924,0.32476315985335874,0.3023916681924689,-0.20090171465879167,-0.2503716793201136
59,0.3919512871316789,0.40065693591964924,0.3326131643175385,0.3023916681924689,-0.19350060624390295,-0.2503716793201136
60,0.3879957931991914,0.39870458916166285,0.3415974350636378,0.30913397047775104,-0.18675671214052042,-0.2509226489500917
61,0.3864463237016769,0.39795462537634524,0.3510847388803332,0.31064004573851034,-0.18123743326216057,-0.24534442673504828
62,0.3836518060977478,0.39476192577199104,0.36163414963498186,0.31912510990746035,-0.17635718192767552,-0.22748133399180076
63,0.380442632156731,0.39476192577199104,0.3729477741759006,0.31912510990746035,-0.17250839484599273,-0.22748133399180076
64,0.37461672441711436,0.3881602830778058,0.3849464892065211,0.34212566952611867,-0.16897589587471304,-0.2190156102745342
65,0.37005298546179444,0.383005413531381,0.3971640017485295,0.3575970085679262,-0.16624323643668512,-0.21770771134014155
66,0.3661847218962372,0.3815798736711298,0.4094445314554854,0.3618096440223078,-0.1642111226752525,-0.2160016399516249
67,0.36157992687725393,0.37755522362837196,0.4215882747689679,0.37437354948880924,-0.16255898654525097,-0.2120329163058706
68,0.3589868425248329,0.3688430909480867,0.4340369965395954,0.3957744113209933,-0.162044076100754,-0.2076170982774141
69,0.3506988309074039,0.3688430909480867,0.4466368754791832,0.3957744113209933,-0.1611865477775375,-0.2076170982774141
70,0.345206556122025,0.3622077682659226,0.45930733142105323,0.41304337058383156,-0.16129707564282,-0.20140268887519253
71,0.3389360251389635,0.35685954208549214,0.4719973075926584,0.4251899675931595,-0.16170008846066106,-0.19706967448952198
72,0.3341299440678614,0.35031116916183,0.48494344592387184,0.4367184391381049,-0.1629297643335484,-0.19622492016747625
73,0.3278715936990848,0.3416702829611393,0.4980498654597904,0.4533591401087856,-0.164318699062542,-0.19373851705506195
74,0.32292109935952934,0.3359528152034807,0.511300753873428,0.46680578236419756,-0.1662274379821251,-0.19370356072883418
75,0.3153284421610694,0.3359528152034807,0.5249894303117055,0.46680578236419756,-0.16811567171940123,-0.19370356072883418
76,0.30694645879056826,0.33033153008824634,0.5387368053090913,0.4808501967569512,-0.1701595867065895,-0.19609789341326062
77,0.29452043455495047,0.3209531479838809,0.5526157564699968,0.4963018176194701,-0.17236126536554874,-0.20277792165406516
78,0.28924833867567606,0.31002970901146387,0.5658860892491069,0.5169334143372122,-0.1761613952361725,-0.2069399672904367
79,0.278011316675408,0.31002970901146387,0.5794102213410275,0.5169334143372122,-0.17929646258609794,-0.2069399672904367
80,0.268473870208237,0.3002751125499537,0.5925241812385045,0.5313627203593198,-0.1831089011568016,-0.2059579480827361
81,0.2548403960926357,0.29146121609625386,0.604982760619895,0.5447610220997714,-0.1863701984367188,-0.20763043604086787
82,0.24530505340010667,0.2841339356876923,0.6175666881601054,0.5565675921742416,-0.19043038347096686,-0.20730564643755034
83,0.23266102385855697,0.2743611037526878,0.6297173721128664,0.571749998784422,-0.19395380186490496,-0.2115573842733075
84,0.22431503929975533,0.2743611037526878,0.641644123689895,0.571749998784422,-0.19825240712716638,-0.2115573842733075
85,0.21393774686537143,0.25417765458623415,0.6536232503051602,0.5931126344299001,-0.20257295230286532,-0.21834262133911264
86,0.2055788397941719,0.23630594727252538,0.6652087982464605,0.6040782995665182,-0.20721076287088952,-0.22694822393880096
87,0.1931988724202209,0.22798123438774803,0.6761774783656889,0.6163706165163921,-0.21094585735876942,-0.2401522875408918
88,0.18344036836419095,0.2166150091362413,0.6868127204576546,0.6365666536905001,-0.21510090825213526,-0.24876180055117708
89,0.17496457314461603,0.2166150091362413,0.6966775984871654,0.6365666536905001,-0.2193196047844364,-0.24876180055117708
90,0.1677066443528668,0.21012660905046376,0.7064284655570758,0.6436975415607444,-0.22392170971793776,-0.24790031130162898
91,0.15904004642790917,0.20236979628546042,0.715854608088603,0.656426891796599,-0.22791968971751855,-0.25058762882984864
92,0.15265097177752784,0.20236979628546042,0.7247374764870163,0.656426891796599,-0.23226178819046422,-0.25058762882984864
93,0.1484985297825981,0.16922444206685577,0.7332347836529347,0.6922389682906004,-0.23700626570225067,-0.2613157456929257
94,0.13917362455336196,0.16922444206685577,0.7411877772540838,0.6922389682906004,-0.24055998337565732,-0.2613157456929257
95,0.12912547617922765,0.16295709701540662,0.7489754111996734,0.7001492879989242,-0.24384963247803843,-0.265526845480894
96,0.12160202946965126,0.152388742589842,0.7562404771196667,0.702267601181189,-0.24748877225116575,-0.27572195775943736
97,0.11647014093784998,0.13931248796129655,0.7628805936965728,0.7021549815525641,-0.2516778055124007,-0.28875594240388003
98,0.10943806103785848,0.13140573940467615,0.7700490521281871,0.7011821991396432,-0.25520045901391336,-0.29695910760126065
99,0.09892955184661739,0.13140573940467615,0.7768901777690493,0.7011821991396432,-0.25766379313869064,-0.29695910760126065
100,0.09026159114599829,0.12678530402834198,0.7829624532434452,0.7021809823866156,-0.25989209738813335,-0.29818619053212203
101,0.07821562245333265,0.12079427060689166,0.7895742009852191,0.7036506514531677,-0.25985801584773743,-0.29935865977052595
102,0.07410784929184545,0.10820504190404881,0.795346161181161,0.7069977880530979,-0.25901767284486166,-0.3022779550577226
103,0.06590274562908095,0.09101761767537245,0.8010252069040431,0.7088664973753859,-0.2557703180777816,-0.3081536270053568
104,0.059747421507020324,0.0794007752716553,0.8058624820126903,0.7105979132076491,-0.25108115419003507,-0.3095464772416216
105,0.054091646856819844,0.0794007752716553,0.8101869911529251,0.7105979132076491,-0.2448587692226118,-0.3095464772416216
106,0.04802839866944825,0.07596538424110487,0.8141921241039511,0.7132298145874084,-0.23769502908351794,-0.30620280396398164
107,0.04214066298906777,0.06889736416068534,0.8177472025936721,0.7189125482746584,-0.23000493430839686,-0.29887208492087136
108,0.03305777636570202,0.061887491532968526,0.8216280712702251,0.7272404484029747,-0.22102062282299736,-0.28554306073099234
109,0.02839935614149615,0.05848679390552192,0.8247095992056097,0.7340350210504518,-0.2116668989816031,-0.27280953880852293
110,0.020642802497215576,0.05848679390552192,0.827875691588569,0.7340350210504518,-0.20082165776643754,-0.27280953880852293
111,0.015559984640977007,0.04754196412931477,0.8301333072844395,0.7366037463188665,-0.1885320756135313,-0.271020059888149
112,0.007803983687954194,0.03268773986292122,0.8321530168005189,0.7388986858855129,-0.17401005434999953,-0.26888705257585493
113,0.0012027471713761673,0.02319929750908167,0.8341343992983912,0.7423975217820951,-0.1589438120760922,-0.26295255143249513
114,-0.004865061707707424,0.014888345170132895,0.8360341671070124,0.7496220633869718,-0.14297544102637427,-0.24951351653576204
115,-0.011308130549846224,0.009745663103980156,0.8374226090067922,0.7595944663490148,-0.12722639778832978,-0.22573079737289098
116,-0.016664718576736987,0.009745663103980156,0.8387514245987213,0.7595944663490148,-0.11134103111522921,-0.22573079737289098
117,-0.02067344895621652,0.005162233952073411,0.8395442295928088,0.766624833334789,-0.09448235094364402,-0.20727850792980726
118,-0.02516943241599956,-0.00163786345238736,0.8399674484849242,0.7705896033278394,-0.07731040262380189,-0.19638875094152458
119,-0.02956738501068104,-0.004756414320915784,0.8405030049970572,0.7740879093418808,-0.06057414653050586,-0.18567229806537533
120,-0.03459418735125473,-0.004756414320915784,0.840671859208034,0.7740879093418808,-0.0425934262680335,-0.18567229806537533
121,-0.03925607962852108,-0.005142052325541855,0.8405678170369486,0.7774217522284954,-0.023944304228353502,-0.17482778924451436
122,-0.04461413059020078,-0.005768742373291102,0.8407213378171021,0.7820477063496751,-0.0037868068267558203,-0.15628853404955406
123,-0.04838991521780904,-0.00540417775366258,0.8405802266803735,0.7858125747829424,0.016153413893702367,-0.13647440853515075
124,-0.051230616422597644,-0.0051463051952028655,0.8391098651804785,0.7884327551018131,0.035238805225142646,-0.11666520020568089
125,-0.055750538519058826,-0.0051463051952028655,0.8370442932992452,0.7884327551018131,0.05431363127714327,-0.11666520020568089
126,-0.058738699239941836,-0.004903431544707409,0.834324646780318,0.7903617282978724,0.0744987801221973,-0.09687868468215154
127,-0.06364160943449701,-0.004437415901308361,0.8311041807756236,0.7917537141634998,0.09495592688371313,-0.07814048809951034
128,-0.0637933778190572,-0.0035043382080080475,0.8261995555078259,0.7922085882043961,0.11580462215261718,-0.05626969116864056
129,-0.0655378998349234,-0.0019078367512008988,0.8213426833110791,0.7959776739488099,0.13620599435008496,-0.0319464846954787
130,-0.06791257815509474,-0.0019078367512008988,0.8164950840792544,0.7959776739488099,0.15540299553605036,-0.0319464846954787
131,-0.06848505384289383,-0.003408781340139286,0.8105737273665929,0.7989888502755351,0.17532647246246538,0.0028048921505804247
132,-0.06807713242520358,-0.011537416538119257,0.8044434845783959,0.7977234978126495,0.1942653711105777,0.043998719676160536
133,-0.06898806828784472,-0.024837045886928602,0.797616805882708,0.7948115225208118,0.21405839167194687,0.08079128804969053
134,-0.06995018142557256,-0.03796540369213171,0.7904831064022988,0.7911126363718807,0.23248147222061924,0.10727794917203802
135,-0.07232503699132732,-0.03796540369213171,0.7827349868832574,0.7911126363718807,0.25069400808927955,0.10727794917203802
136,-0.07339742403123295,-0.043499330560777386,0.7742902656093651,0.7870825674305091,0.26762211913651907,0.1253594351832681
137,-0.07476148346742748,-0.04554322866971981,0.764964506555933,0.7850044035045327,0.2857275646131735,0.13478969131240537
138,-0.07520386825904592,-0.04819193523865618,0.7549540762781668,0.7819370335531972,0.3018116600160413,0.1485821179400889
139,-0.07461788156452154,-0.05154323935836923,0.7450082926527293,0.7774816310944541,0.3170201775730298,0.16540321588284376
140,-0.07314362174210547,-0.05154323935836923,0.7353335139737058,0.7774816310944541,0.3312619803579373,0.16540321588284376
141,-0.07267529058092685,-0.057681143347399225,0.724926239302969,0.7684828276283691,0.3444613732139312,0.19226647476649625
142,-0.07076193462275164,-0.06009109131482746,0.7143966903443204,0.7582683653591603,0.3569209675311621,0.22034795154173797
143,-0.0702082413712455,-0.06027639063336242,0.7039383252862257,0.7453347902155396,0.36856763721573294,0.250492160425035
144,-0.07206569328879232,-0.06027639063336242,0.6941008159746604,0.7453347902155396,0.3804084895690011,0.250492160425035
145,-0.07012308584739418,-0.06288219335431533,0.6842882453503467,0.7345979311766675,0.39117565891233275,0.2706037902222649
146,-0.07011274896610763,-0.06125795221549196,0.6744134945324767,0.729326542000212,0.4014851758153613,0.27949033441003707
147,-0.06809205944770746,-0.059997563280754625,0.6646973844876561,0.7267338975674432,0.41050054845410383,0.2843982298965869
148,-0.0686563894379201,-0.05884493246682136,0.6558357382223783,0.7238393009518036,0.4192023516877445,0.28916044602603574
149,-0.06742697187826899,-0.05884493246682136,0.6473262718904649,0.7238393009518036,0.42666235540620845,0.28916044602603574
150,-0.06482446587788619,-0.06112147214007996,0.6392002449096695,0.7150222018032918,0.4330322042558456,0.3026979976821194
151,-0.0627689366406578,-0.06203644600207934,0.6321641459330077,0.7022603046974212,0.43899105907210584,0.32090802524368994
152,-0.06107551200048973,-0.0631667546339593,0.6255546313102625,0.6872367951180953,0.44426072772706965,0.34087986186399477
153,-0.060289068720646155,-0.061470270380911365,0.6194577932632028,0.6749700122220547,0.4493518963640887,0.35689943645405187
154,-0.05884311135361399,-0.061470270380911365,0.6134992777963644,0.6749700122220547,0.45316667542470973,0.35689943645405187
155,-0.058537496072562714,-0.060178018224315746,0.6079000674078825,0.6662392513235286,0.4567882744461176,0.36689849192383217
156,-0.05851278772653269,-0.05806860095023487,0.6026639223694892,0.6632218553536052,0.4601802561582251,0.37036315876370496
157,-0.05731510255654104,-0.057486764460859756,0.5973459484336603,0.6632218553536052,0.4630810539562817,0.3704539157541306
158,-0.05645123723618986,-0.0569619357087077,0.5925353571766252,0.6632320810309698,0.4659580832546842,0.3705276333968207
159,-0.055505671004211984,-0.0569619357087077,0.5879349899320874,0.6632320810309698,0.4682000571648909,0.3705276333968207
160,-0.055846022580661875,-0.056543039872698375,0.5836958260743683,0.6618318762529354,0.47016805418491603,0.3715685228250061
161,-0.05508324382674193,-0.05543248373332815,0.5796595594979075,0.659918849404058,0.47147501719401763,0.37341707890317516
162,-0.053599072849969884,-0.0526637601918674,0.5760592940748837,0.658092367016631,0.47244375092561025,0.3763613966892895
163,-0.05231568252040665,-0.05261265048166769,0.5729927269339576,0.6522504719261818,0.4727204744628427,0.38352643054122365
164,-0.050024381655945985,-0.05261265048166769,0.5701322414097434,0.6522504719261818,0.4725160932808459,0.38352643054122365
165,-0.04974438732224799,-0.0541663547463979,0.5676053104568897,0.6426952184044835,0.4723494168429116,0.3933344737104768
166,-0.04992825460003826,-0.05544060435379561,0.565662095544516,0.6279849096814416,0.47172553213689217,0.40829376783735993
167,-0.05007168039353069,-0.0559827135154342,0.5638433433270642,0.6138823055350237,0.47080652278298374,0.42100603218710925
168,-0.050978077354656356,-0.05472462581252256,0.5622189013150742,0.6084286534851278,0.4697856869178046,0.42587342568064857
169,-0.051485932802555964,-0.0530412797345443,0.5608335613609126,0.6096025476611764,0.4686008599385165,0.42515284683431115
170,-0.05041658749620266,-0.0530412797345443,0.5591587203280908,0.6096025476611764,0.4669202839943111,0.42515284683431115
171,-0.04849723912616094,-0.053284379664814564,0.5575236682579019,0.6096018166395728,0.46517589655845554,0.4251389318312806
172,-0.0461767074538675,-0.05261650752998594,0.556132107881042,0.6096018166395728,0.4633258753481537,0.4252221062106876
173,-0.04580090301665132,-0.0532754924790178,0.55525838709671,0.6091019206565342,0.46192935071686236,0.4253948747126496
174,-0.04438500472769141,-0.0532754924790178,0.554543284593802,0.6091019206565342,0.46032555633446726,0.4253948747126496
175,-0.04294755328964665,-0.05272397309306633,0.5538648937820458,0.6090908255460024,0.4585317978972968,0.42545877111579966
176,-0.04293246856490983,-0.05066658582540713,0.5533454028627252,0.6086572332633946,0.4568485447506655,0.425939171036832
177,-0.04130244683071112,-0.05011433062555165,0.5528274590334141,0.6086461558069607,0.4548072063878542,0.4259996745623137
178,-0.03974728022353324,-0.04809150541382888,0.5524917719171262,0.6029040752394099,0.4527898544670548,0.4249080843268821
179,-0.039065379756700463,-0.04809150541382888,0.5524739462682492,0.6029040752394099,0.451034865517729,0.4249080843268821
180,-0.040331387586774736,-0.04721032051160036,0.552609680201184,0.5946087945036233,0.4498194657633206,0.4241416784434523
181,-0.04175877549063248,-0.046692137721479066,0.5522981326344982,0.5947765867559439,0.44894920442757996,0.4237725984609931
